# Cash Shop catalogue, generated from the STOCK v83 Etc/Commodity.img.
# The ITEM ID is the key: one row per item, no serial numbers.
# itemId	price	count	tab	category	period	gender	name
5075005	22000	11	5	2	0	2	Heart Megassenger
5076000	13000	11	5	2	0	2	Item Megaphone
5077000	25000	11	5	2	0	2	Triple Megaphone
5080000	3000	1	5	2	0	2	Korean Kite
5080001	2700	1	5	2	0	2	Heart Balloon
5080002	2500	1	5	2	0	2	Graduation Banner
5080003	2500	1	5	2	0	2	Admission Banner
5110000	3200	1	5	2	0	2	Heart-Shaped Chocolate
5121002	3000	11	5	2	0	2	Soccer Fever
5121006	3000	11	5	2	0	2	Flock of Witches
5121007	3000	11	5	2	0	2	Tree Decor
5121009	3000	11	5	2	0	2	Petite Rose
5121010	3000	11	5	2	0	2	Floral Fest
5121015	3000	11	5	2	0	2	Snowy Snowman
5121016	3000	11	5	2	0	2	Heart-shaped Chocolate Box
5121017	3000	11	5	2	0	2	Water Splash
5121019	3000	11	5	2	0	2	Winter Knit Fest
5122000	3000	11	5	2	0	2	Hearty Party Bear
5130000	3200	5	5	2	0	2	Safety Charm
5151000	2100	1	5	2	0	2	Henesys Hair Color Coupon (REG)
5151001	4500	1	5	2	0	2	Henesys Hair Color Coupon (VIP)
5151002	2100	1	5	2	0	2	Kerning City Hair Color Coupon (REG)
5151003	4500	1	5	2	0	2	Kerning City Hair Color Coupon (VIP)
5151004	2100	1	5	2	0	2	Orbis Hair Color Coupon (REG)
5151005	4500	1	5	2	0	2	Orbis Hair Color Coupon (VIP)
5151006	2100	1	5	2	0	2	Ludibrium Hair Color Coupon (REG)
5151007	4500	1	5	2	0	2	Ludibrium Hair Color Coupon (VIP)
5151008	2100	1	5	2	0	2	Showa Hair Color Coupon (REG)
5151009	4500	1	5	2	0	2	Showa Hair Color Coupon (VIP)
5151016	2100	1	5	2	0	2	Amoria Hair Color Coupon (REG) 
5151017	4500	1	5	2	0	2	Amoria Hair Color Coupon (VIP)
5151019	2100	1	5	2	0	2	Mu Lung Hair Color Coupon (REG)
5151020	4500	1	5	2	0	2	Mu Lung Hair Color Coupon (VIP)
5151021	2100	1	5	2	0	2	Ariant Hair Color Coupon (REG)
5151022	4500	1	5	2	0	2	Ariant Hair Color Coupon (VIP)
5151025	2100	1	5	2	0	2	NLC Hair Color Coupon (REG)
5151026	4500	1	5	2	0	2	NLC Hair Color Coupon (VIP)
5153000	2700	1	5	2	0	2	Henesys Skin Coupon
5153001	2700	1	5	2	0	2	Orbis Skin Coupon
5153002	2700	1	5	2	0	2	Ludibrium Skin Coupon
5153006	2700	1	5	2	0	2	Mu Lung Skin Care Coupon
5153007	2700	1	5	2	0	2	Ariant Skin Care Coupon
5153009	2700	1	5	2	0	2	NLC Skin Coupon
5153010	2700	1	5	2	0	2	CBD Skin Coupon
5180000	2400	1	5	2	0	2	Water of Life
5222000	9500	11	5	2	0	2	Cash Shop Surprise
5230000	3000	6	5	2	0	2	The Owl of Minerva
5251000	25000	1	5	2	0	2	Wedding Ticket (Cathedral)
5251001	20000	1	5	2	0	2	Wedding Ticket (Chapel)
5251002	24000	1	5	2	0	2	Premium Wedding Ticket (Chapel)
5251003	29000	1	5	2	0	2	Premium Wedding Ticket (Cathedral)
5251100	3000	1	5	2	0	2	Wedding Invitation Ticket
5281000	4000	11	5	2	0	2	Passed Gas
5281001	3200	11	5	2	0	2	Floral Scent
5290000	300	1	5	2	0	2	Guild Forum Emoticon - Angry
5290001	300	1	5	2	0	2	Guild Forum Emoticon - Smile
5290002	300	1	5	2	0	2	Guild Forum Emoticon - Silent
5290003	300	1	5	2	0	2	Guild Forum Emoticon - LOL
5290004	300	1	5	2	0	2	Guild Forum Emoticon - Surprise
5290005	300	1	5	2	0	2	Guild Forum Emoticon - Cry
5290006	300	1	5	2	0	2	Guild Forum Emoticon - Furious
5300000	2000	5	5	2	0	2	Fungus Scroll
5300001	2000	5	5	2	0	2	Oinker Delight
5300002	2000	5	5	2	0	2	Zeta Nightmare
5360000	4000	1	5	2	0	2	1day 2x Drop Special Coupon 
5360001	6000	1	5	2	0	2	2x Drop Card Type 1 - Everyday
5360002	6000	1	5	2	0	2	2x Drop Card Type 2 - Everyday
5360003	6000	1	5	2	0	2	2x Drop Card Type 3 - Everyday
5360004	6000	1	5	2	0	2	2x Drop Card Type 4 - Everyday
5360005	6000	1	5	2	0	2	2x Drop Card Type 5 - Everyday
5360006	6000	1	5	2	0	2	2x Drop Card Type 6 - Everyday
5360007	6000	1	5	2	0	2	2x Drop Card Type 7 - Everyday
5360008	6000	1	5	2	0	2	2x Drop Card Type 8 - Everyday
5360042	1500	1	5	2	0	2	4 hour 2 x Drop special coupon
5370000	1000	1	5	2	0	2	Chalkboard
5380000	5500	1	5	2	0	2	The Rock of Evolution
5390000	7500	5	5	2	0	2	Diablo Messenger
5390001	7500	5	5	2	0	2	Cloud 9 Messenger
5390002	7500	5	5	2	0	2	Loveholic Messenger
5390005	7500	5	5	2	0	2	Cute Tiger Messenger
5390006	20000	11	5	2	0	2	Roaring Tiger Messenger
5400000	10000	1	5	2	0	2	Character Name Change
5401000	25000	1	5	2	0	2	Character Transfer
5420000	11000	1	5	2	0	2	Amoria Hair Membership Coupon
5420001	11000	1	5	2	0	2	NLC Hair Membership Coupon
5420002	11000	1	5	2	0	2	Henesys Hair Membership Coupon
5420003	11000	1	5	2	0	2	Kerning City Hair Membership Coupon
5420004	11000	1	5	2	0	2	Orbis Hair Membership Coupon
5420005	11000	1	5	2	0	2	Ludibrium Hair Membership Coupon
5420006	11000	1	5	2	0	2	Mu Lung Hair Membership Coupon
5430000	6900	1	5	2	0	2	Extra Character Slot Coupon
5431000	12800	1	5	2	0	2	Maple Life (A-Type)
5432000	15600	1	5	2	0	2	Maple Life (B-Type)
5450000	2800	5	5	2	0	2	Miu Miu the Traveling Merchant
5451000	31500	35	5	2	0	2	Remote Gachapon Ticket
5460000	2500	1	5	2	0	2	Pet Snack
5470000	1000	1	5	2	0	2	Store Remote Controller
5510000	500	1	5	2	0	2	Wheel of Destiny
5520000	10500	4	5	2	0	2	Scissors of Karma
5570000	8500	2	5	2	0	2	Vicious' Hammer
5610000	4200	1	5	2	0	2	Vega's Spell(10%)
5610001	5000	1	5	2	0	2	Vega's Spell(60%)
5152000	2100	1	5	3	0	2	Henesys Face Coupon (REG)
5152001	5100	1	5	3	0	2	Henesys Face Coupon (VIP)
5152004	2100	1	5	3	0	2	Orbis Face Coupon (REG)
5152005	5100	1	5	3	0	2	Orbis Face Coupon (VIP)
5152006	2100	1	5	3	0	2	Ludibrium Face Coupon (REG)
5152007	5100	1	5	3	0	2	Ludibrium Face Coupon (VIP)
5152008	2100	1	5	3	0	2	Showa Face Coupon (REG)
5152009	5100	1	5	3	0	2	Showa Face Coupon (VIP)
5152010	1800	1	5	3	0	2	Henesys Cosmetic Lens Coupon (REG)
5152011	1800	1	5	3	0	2	Orbis Cosmetic Lens Coupon (REG)
5152012	1800	1	5	3	0	2	Ludibrium Cosmetic Lens Coupon (REG)
5152013	4900	1	5	3	0	2	Henesys Cosmetic Lens Coupon (VIP)
5152014	4900	1	5	3	0	2	Orbis Cosmetic Lens Coupon (VIP)
5152015	4900	1	5	3	0	2	Ludibrium Cosmetic Lens Coupon (VIP)
5152021	2100	1	5	3	0	2	Amoria Face Coupon (REG)
5152022	5100	1	5	3	0	2	Amoria Face Coupon (VIP)
5152025	1800	1	5	3	0	2	Amoria Cosmetic Lens Coupon (REG)
5152026	4900	1	5	3	0	2	Amoria Cosmetic Lens Coupon (VIP)
5152027	2100	1	5	3	0	2	Mu Lung Plastic Surgery Coupon (REG)
5152028	4300	1	5	3	0	2	Mu Lung Plastic Surgery Coupon (VIP)
5152029	2100	1	5	3	0	2	Ariant Face Coupon (REG)
5152030	5100	1	5	3	0	2	Ariant Face Coupon (VIP)
5152033	2100	1	5	3	0	2	NLC Face Coupon (REG)
5152034	4300	1	5	3	0	2	NLC Face Coupon (VIP)
5152035	1800	1	5	3	0	2	NLC Cosmetic Lens Coupon (REG)
5152036	4900	1	5	3	0	2	NLC Cosmetic Lens Coupon (VIP)
5152037	2100	1	5	3	0	2	CBD Face Coupon (REG)
5152038	5100	1	5	3	0	2	CBD Face Coupon (VIP)
5152039	1800	1	5	3	0	2	CBD Cosmetic Lens Coupon (REG)
5152040	4900	1	5	3	0	2	CBD Cosmetic Lens Coupon (VIP)
5152041	4900	1	5	3	0	2	Mu Lung Cosmetic Lens Coupon (VIP)
5152042	1800	1	5	3	0	2	Mu Lung Cosmetic Lens Coupon (REG)
5152045	4900	1	5	3	0	2	Showa Cosmetic Lens Coupon (VIP)
5152046	1800	1	5	3	0	2	Showa Cosmetic Lens Coupon (REG)
5152047	4900	1	5	3	0	2	Ariant Cosmetic Lens Coupon (VIP)
5152048	1800	1	5	3	0	2	Ariant Cosmetic Lens Coupon (REG)
5152100	4700	1	5	3	0	2	One-Time Cosmetic Lens (Black)
5152101	4700	1	5	3	0	2	One-Time Cosmetic Lens (Blue)
5152102	4700	1	5	3	0	2	One-Time Cosmetic Lens (Red)
5152103	4700	1	5	3	0	2	One-Time Cosmetic Lens (Green)
5152104	4700	1	5	3	0	2	One-Time Cosmetic Lens (Brown)
5152105	4700	1	5	3	0	2	One-Time Cosmetic Lens (Emerald)
5152106	4700	1	5	3	0	2	One-Time Cosmetic Lens (Purple)
5152107	4700	1	5	3	0	2	One-Time Cosmetic Lens (Amethyst)
5160000	1000	1	5	3	0	2	Queasy
5160001	1000	1	5	3	0	2	Panicky
5160002	1000	1	5	3	0	2	Sweetness
5160003	1000	1	5	3	0	2	Smoochies
5160004	1000	1	5	3	0	2	Wink
5160005	1000	1	5	3	0	2	Ouch
5160006	1000	1	5	3	0	2	Sparkling Eyes
5160007	1000	1	5	3	0	2	Flaming
5160008	1000	1	5	3	0	2	Ray
5160009	1000	1	5	3	0	2	Goo Goo
5160010	1000	1	5	3	0	2	Whoa Whoa
5160011	1000	1	5	3	0	2	Constant Sigh
5160012	1000	1	5	3	0	2	Drool
5160013	1000	1	5	3	0	2	Dragon Breath
5160014	1000	1	5	3	0	2	Bleh
5170000	2100	1	5	6	0	2	Pet Name Tag
5000000	4900	1	6	0	0	2	Brown Kitty
5000001	4900	1	6	0	0	2	Brown Puppy
5000002	4900	1	6	0	0	2	Pink Bunny
5000003	5100	1	6	0	0	2	Mini Kargo
5000004	5100	1	6	0	0	2	Black Kitty
5000005	4900	1	6	0	0	2	White Bunny
5000006	6400	1	6	0	0	2	Husky
5000007	5700	1	6	0	0	2	Black Pig
5000008	5900	1	6	0	0	2	Panda
5000009	5700	1	6	0	0	2	Dino Boy
5000010	5700	1	6	0	0	2	Dino Girl
5000011	5700	1	6	0	0	2	Monkey
5000012	6000	1	6	0	0	2	White Tiger
5000013	5900	1	6	0	0	2	Elephant
5000015	6700	1	6	0	0	2	Dasher
5000017	6000	1	6	0	0	2	Robot
5000020	5800	1	6	0	0	2	Mini Yeti
5000022	5300	1	6	0	0	2	Turkey
5000023	5300	1	6	0	0	2	Penguin
5000024	6000	1	6	0	0	2	Jr. Balrog
5000025	4900	1	6	0	0	2	Golden Pig
5000026	5200	1	6	0	0	2	Sun Wu Kong
5000028	12000	1	6	0	0	2	Dragon
5000034	5800	1	6	0	0	2	Black Bunny
5000036	6100	1	6	0	0	2	Jr. Reaper
5000039	5800	1	6	0	0	2	Porcupine
5000041	5900	1	6	0	0	2	Snowman
5000042	4900	1	6	0	0	2	Kino
5000044	6900	1	6	0	0	2	Orange tiger
5000045	5600	1	6	0	0	2	Skunk
5000047	12000	1	6	0	0	2	Robo
5000058	6200	1	6	0	0	2	White Duck
5000060	20000	1	6	0	0	2	Pink Bean
5000066	5800	1	6	0	0	2	Baby Tiger
1802001	2000	1	6	1	0	2	Yellow Hat
1802002	2000	1	6	1	0	2	Red Hat
1802003	2000	1	6	1	0	2	Black Hat
1802004	2100	1	6	1	0	2	Pink Laced Cap
1802005	2100	1	6	1	0	2	Sky Blue Laced Cap
1802006	2400	1	6	1	0	2	Blue Top Hat
1802007	2400	1	6	1	0	2	Red Top Hat
1802010	3100	1	6	1	0	2	Mushroom Suit
1802012	2700	1	6	1	0	2	Chestnut Cap
1802013	2400	1	6	1	0	2	Red Scarf
1802014	2400	1	6	1	0	2	Mini Kargo Wings
1802015	3100	1	6	1	0	2	Dino King & Queen
1802016	3100	1	6	1	0	2	Husky Yellow Tights
1802017	3100	1	6	1	0	2	Monkey Sack
1802018	3100	1	6	1	0	2	Clown Dress
1802020	2800	1	6	1	0	2	White Tiger Suit
1802023	2800	1	6	1	0	2	Pelvis Hair
1802024	2700	1	6	1	0	2	White Tiger the Wizard
1802025	3100	1	6	1	0	2	Bunny Suit
1802026	3200	1	6	1	0	2	Prince Pepe
1802027	2700	1	6	1	0	2	Bare Bones
1802028	2000	1	6	1	0	2	Ghosty
1802029	2100	1	6	1	0	2	Pet-o-Lantern
1802030	2100	1	6	1	0	2	Penguin Earmuff Set
1802031	2900	1	6	1	0	2	Cowboy Kargo
1802033	3500	1	6	1	0	2	Crimson Mask
1802034	3000	1	6	1	0	2	White Angel
1802035	3000	1	6	1	0	2	Cute Beggar Overall
1802037	3100	1	6	1	0	2	Oinker Suit
1802038	2300	1	6	1	0	2	Mini Celestial Wand
1802042	2700	1	6	1	0	2	Baby Turkey Carriage
1802045	2900	1	6	1	0	2	Guitar 
1802047	2900	1	6	1	0	2	Porcupine Sunglasses
1802048	2900	1	6	1	0	2	Dragon Armor
1802049	2900	1	6	1	0	2	Jr. Reaper Sign (I'm with stoopid)
1802050	2900	1	6	1	0	2	Jr. Reaper Sign (<--Noob)
1802051	2900	1	6	1	0	2	Jr. Reaper Sign (cc plz)
1802052	2900	1	6	1	0	2	Jr. Reaper Sign (I love pie)
1802053	2600	1	6	1	0	2	Snowman Gear
1802054	1900	1	6	1	0	2	Kino's Green Mushroom Hat
1802055	3100	1	6	1	0	2	Gas Mask
1802059	3000	1	6	1	0	2	Jail Bird Pet Costume
1802061	2900	1	6	1	0	2	Scuba Mask
1802062	2700	1	6	1	0	2	Starry Stereo Headset
1802063	3000	1	6	1	0	2	Baby Tiger Wings
1812000	2400	1	6	1	0	2	Meso Magnet
1812001	2400	1	6	1	0	2	Item Pouch
1812002	1800	1	6	1	0	2	Auto HP Potion Pouch
1812003	1800	1	6	1	0	2	Auto MP Potion Pouch
1812004	1800	1	6	1	0	2	Wing Boots
1812005	1800	1	6	1	0	2	Binocular
1812006	1800	1	6	1	0	2	Magic Scales
1812007	3000	1	6	1	0	2	Item Ignore Pendant
1822000	3000	1	6	1	0	2	Pet Label Ring
1832000	3500	1	6	1	0	2	Pet Quote Ring
5010000	2300	1	6	1	0	2	Sunny Day
5010001	2300	1	6	1	0	2	Moon & the Stars
5010002	2700	1	6	1	0	2	Colorful Rainbow
5010003	3500	1	6	1	0	2	Little Devil
5010004	3100	1	6	1	0	2	Underwater
5010006	3500	1	6	1	0	2	Baby Angel
5010007	1800	1	6	1	0	2	Fugitive
5010014	3500	1	6	1	0	2	Stormy Cloud
5010016	2800	1	6	1	0	2	Siren
5010017	2400	1	6	1	0	2	Twinkling Star
5010018	2400	1	6	1	0	2	Smile
5010019	2400	1	6	1	0	2	Heart
5010021	3500	1	6	1	0	2	Skeleton of Horror
5010022	2900	1	6	1	0	2	Twinkling Star
5010024	3000	1	6	1	0	2	The Flocking Ducks
5010025	3200	1	6	1	0	2	Silent Spectre
5010026	3000	1	6	1	0	2	Indigo Dracula
5010027	2700	1	6	1	0	2	Hot Head
5010028	2800	1	6	1	0	2	Indigo Flames
5010029	2800	1	6	1	0	2	Demonfyre
5010030	2800	1	6	1	0	2	Nuclear Fire
5010033	2400	1	6	1	0	2	Sheer Fear
5010034	1700	1	6	1	0	2	Christmas Tree
5010035	3000	1	6	1	0	2	Snowman
5010038	2200	1	6	1	0	2	Shower Power
5010039	2400	1	6	1	0	2	Spotlight
5010041	1900	1	6	1	0	2	Super Symphony
5010042	3000	1	6	1	0	2	Busy Bee
5010043	1800	1	6	1	0	2	Eyelighter
5010044	8000	1	6	1	0	2	Shadow Style
5010045	3000	1	6	1	0	2	Struck by Lightning
5010051	3000	1	6	1	0	2	O Maplemas Tree
5010052	3100	1	6	1	0	2	Santa Sled
5010053	2700	1	6	1	0	2	Mistletoe
5010054	2900	1	6	1	0	2	Jingling Santa
5010055	2900	1	6	1	0	2	UFO
5010056	2700	1	6	1	0	2	Garden Trail
5010057	2800	1	6	1	0	2	Flower Fairy
5010059	3100	1	6	1	0	2	Trail of Darkness Effect
5010060	3000	1	6	1	0	2	Caroler Effect
5010061	3000	1	6	1	0	2	Ace of Hearts
5010064	3200	1	6	1	0	2	Rock Band Effect
5010065	3000	1	6	1	0	2	Scoreboard Effect
5010066	3100	1	6	1	0	2	Disco Effect
5010068	8000	1	6	1	0	2	Return of Angel Wing
5010070	3000	1	6	1	0	2	Sprite Wings
5010073	3300	1	6	1	0	2	Miss Popular
5010074	3300	1	6	1	0	2	Mr. Popular
5240000	10000	11	6	2	0	2	Monkey Banana
5240001	10000	11	6	2	0	2	Micro-Chips
5240002	10000	11	6	2	0	2	Dog Bone
5240003	10000	11	6	2	0	2	Bamboo
5240004	10000	11	6	2	0	2	Porgy
5240005	10000	11	6	2	0	2	Clover
5240006	10000	11	6	2	0	2	Red Meat
5240007	10000	11	6	2	0	2	Frozen Fruits
5240008	10000	11	6	2	0	2	Turkey Feed
5240009	10000	11	6	2	0	2	Purple Heart Pudding
5240010	10000	11	6	2	0	2	Golden Coin Chocolate
5240011	10000	11	6	2	0	2	Cotton Candy
5240012	1000	1	6	2	0	2	Dragon Marble Candy
5240013	10000	11	6	2	0	2	Caramel Beetle
5240015	10000	11	6	2	0	2	Garlic Salt Chips
5240017	10000	11	6	2	0	2	Snowflake
5240018	10000	11	6	2	0	2	Sprout
5240020	10000	11	6	2	0	2	Caviar
5240021	10000	11	6	2	0	2	Robo Oil
5240023	10000	11	6	2	0	2	Bread
5240024	10000	11	6	2	0	2	Pinky DrumStick
5240027	10000	11	6	2	0	2	Golden Drumstick
5220000	8000	11	7	0	0	2	Gachapon Ticket
